city,day,facade,street_width_m,opposite_height_m,floor,direct_sun_h
Amsterdam,spring,east_or_west,20,18,3,3.8
Amsterdam,spring,east_or_west,20,18,4,4.5
Amsterdam,spring,east_or_west,20,18,5,5.4
Amsterdam,spring,east_or_west,30,18,0,3.1
Amsterdam,spring,east_or_west,30,18,1,3.4
Amsterdam,spring,east_or_west,30,18,2,3.9
Amsterdam,spring,east_or_west,30,18,3,4.4
Amsterdam,spring,east_or_west,30,18,4,5
Amsterdam,spring,east_or_west,30,18,5,5.6
Amsterdam,summer,south,8,18,0,4.8
Amsterdam,summer,south,8,18,1,9.2
Amsterdam,summer,south,8,18,2,9.2
Amsterdam,summer,south,8,18,3,9.2
Amsterdam,summer,south,8,18,4,9.2
Amsterdam,summer,south,8,18,5,9.2
Amsterdam,summer,south,12,18,0,9.2
Amsterdam,summer,south,12,18,1,9.2
Amsterdam,summer,south,12,18,2,9.2
Amsterdam,summer,south,12,18,3,9.2
Amsterdam,summer,south,12,18,4,9.2
Amsterdam,summer,south,12,18,5,9.2
Amsterdam,summer,south,20,18,0,9.2
Amsterdam,summer,south,20,18,1,9.2
Amsterdam,summer,south,20,18,2,9.2
Amsterdam,summer,south,20,18,3,9.2
Amsterdam,summer,south,20,18,4,9.2
Amsterdam,summer,south,20,18,5,9.2
Amsterdam,summer,south,30,18,0,9.2
Amsterdam,summer,south,30,18,1,9.2
Amsterdam,summer,south,30,18,2,9.2
Amsterdam,summer,south,30,18,3,9.2
Amsterdam,summer,south,30,18,4,9.2
Amsterdam,summer,south,30,18,5,9.2
Amsterdam,summer,east_or_west,8,18,0,1.6
Amsterdam,summer,east_or_west,8,18,1,1.9
Amsterdam,summer,east_or_west,8,18,2,2.4
Amsterdam,summer,east_or_west,8,18,3,3.3
Amsterdam,summer,east_or_west,8,18,4,4.6
Amsterdam,summer,east_or_west,8,18,5,6.9
Amsterdam,summer,east_or_west,12,18,0,2.3
Amsterdam,summer,east_or_west,12,18,1,2.8
Amsterdam,summer,east_or_west,12,18,2,3.4
Amsterdam,summer,east_or_west,12,18,3,4.3
Amsterdam,summer,east_or_west,12,18,4,5.7
Amsterdam,summer,east_or_west,12,18,5,7.4
Amsterdam,summer,east_or_west,20,18,0,3.6
Amsterdam,summer,east_or_west,20,18,1,4.2
Amsterdam,summer,east_or_west,20,18,2,4.8
Amsterdam,summer,east_or_west,20,18,3,5.7
Amsterdam,summer,east_or_west,20,18,4,6.7
Amsterdam,summer,east_or_west,20,18,5,7.7
Amsterdam,summer,east_or_west,30,18,0,4.8
Amsterdam,summer,east_or_west,30,18,1,5.2
Amsterdam,summer,east_or_west,30,18,2,5.8
Amsterdam,summer,east_or_west,30,18,3,6.5
Amsterdam,summer,east_or_west,30,18,4,7.2
Amsterdam,summer,east_or_west,30,18,5,7.9
Amsterdam,autumn,south,8,18,0,0
Amsterdam,autumn,south,8,18,1,0
Amsterdam,autumn,south,8,18,2,0
Amsterdam,autumn,south,8,18,3,0.4
Amsterdam,autumn,south,8,18,4,11.8
Amsterdam,autumn,south,8,18,5,11.8
Amsterdam,autumn,south,12,18,0,0
Amsterdam,autumn,south,12,18,1,0.2
Amsterdam,autumn,south,12,18,2,0.8
Amsterdam,autumn,south,12,18,3,11.8
Amsterdam,autumn,south,12,18,4,11.8
Amsterdam,autumn,south,12,18,5,11.8
Amsterdam,autumn,south,20,18,0,1.3
Amsterdam,autumn,south,20,18,1,11.8
Amsterdam,autumn,south,20,18,2,11.8
Amsterdam,autumn,south,20,18,3,11.8
Amsterdam,autumn,south,20,18,4,11.8
Amsterdam,autumn,south,20,18,5,11.8
Amsterdam,autumn,south,30,18,0,11.8
Amsterdam,autumn,south,30,18,1,11.8
Amsterdam,autumn,south,30,18,2,11.8
Amsterdam,autumn,south,30,18,3,11.8
Amsterdam,autumn,south,30,18,4,11.8
Amsterdam,autumn,south,30,18,5,11.8
Amsterdam,autumn,east_or_west,8,18,0,1
Amsterdam,autumn,east_or_west,8,18,1,1.2
Amsterdam,autumn,east_or_west,8,18,2,1.5
Amsterdam,autumn,east_or_west,8,18,3,2.1
Amsterdam,autumn,east_or_west,8,18,4,3
Amsterdam,autumn,east_or_west,8,18,5,4.8
Amsterdam,autumn,east_or_west,12,18,0,1.5
Amsterdam,autumn,east_or_west,12,18,1,1.7
Amsterdam,autumn,east_or_west,12,18,2,2.2
Amsterdam,autumn,east_or_west,12,18,3,2.8
Amsterdam,autumn,east_or_west,12,18,4,3.8
Amsterdam,autumn,east_or_west,12,18,5,5.2
Amsterdam,autumn,east_or_west,20,18,0,2.3
Amsterdam,autumn,east_or_west,20,18,1,2.8
Amsterdam,autumn,east_or_west,20,18,2,3.2
Amsterdam,autumn,east_or_west,20,18,3,3.8
Amsterdam,autumn,east_or_west,20,18,4,4.6
Amsterdam,autumn,east_or_west,20,18,5,5.5
Amsterdam,autumn,east_or_west,30,18,0,3.1
Amsterdam,autumn,east_or_west,30,18,1,3.5
Amsterdam,autumn,east_or_west,30,18,2,3.9
Amsterdam,autumn,east_or_west,30,18,3,4.4
Amsterdam,autumn,east_or_west,30,18,4,5
Amsterdam,autumn,east_or_west,30,18,5,5.7
Amsterdam,winter,south,8,18,0,0
Amsterdam,winter,south,8,18,1,0
Amsterdam,winter,south,8,18,2,0
Amsterdam,winter,south,8,18,3,0
Amsterdam,winter,south,8,18,4,0
Amsterdam,winter,south,8,18,5,4.1
Amsterdam,winter,south,12,18,0,0
Amsterdam,winter,south,12,18,1,0
Amsterdam,winter,south,12,18,2,0
Amsterdam,winter,south,12,18,3,0
Amsterdam,winter,south,12,18,4,0
Amsterdam,winter,south,12,18,5,5.7
Amsterdam,winter,south,20,18,0,0
Amsterdam,winter,south,20,18,1,0
Amsterdam,winter,south,20,18,2,0
Amsterdam,winter,south,20,18,3,0
Amsterdam,winter,south,20,18,4,2.8
Amsterdam,winter,south,20,18,5,6.6
Amsterdam,winter,south,30,18,0,0
Amsterdam,winter,south,30,18,1,0
Amsterdam,winter,south,30,18,2,0
Amsterdam,winter,south,30,18,3,0.8
Amsterdam,winter,south,30,18,4,5.2
Amsterdam,winter,south,30,18,5,6.9
Amsterdam,winter,east_or_west,8,18,0,0.3
Amsterdam,winter,east_or_west,8,18,1,0.5
Amsterdam,winter,east_or_west,8,18,2,0.7
Amsterdam,winter,east_or_west,8,18,3,0.9
Amsterdam,winter,east_or_west,8,18,4,1.4
Amsterdam,winter,east_or_west,8,18,5,2.6
Amsterdam,winter,east_or_west,12,18,0,0.6
Amsterdam,winter,east_or_west,12,18,1,0.8
Amsterdam,winter,east_or_west,12,18,2,1
Amsterdam,winter,east_or_west,12,18,3,1.3
Amsterdam,winter,east_or_west,12,18,4,1.8
Amsterdam,winter,east_or_west,12,18,5,2.9
Amsterdam,winter,east_or_west,20,18,0,1
Amsterdam,winter,east_or_west,20,18,1,1.2
Amsterdam,winter,east_or_west,20,18,2,1.5
Amsterdam,winter,east_or_west,20,18,3,1.9
Amsterdam,winter,east_or_west,20,18,4,2.4
Amsterdam,winter,east_or_west,20,18,5,3.2
Amsterdam,winter,east_or_west,30,18,0,1.4
Amsterdam,winter,east_or_west,30,18,1,1.7
Amsterdam,winter,east_or_west,30,18,2,2
Amsterdam,winter,east_or_west,30,18,3,2.3
Amsterdam,winter,east_or_west,30,18,4,2.8
Amsterdam,winter,east_or_west,30,18,5,3.3
Berlin,spring,south,8,18,0,0
Berlin,spring,south,8,18,1,0
Berlin,spring,south,8,18,2,0
Berlin,spring,south,8,18,3,0
Berlin,spring,south,8,18,4,11.8
Berlin,spring,south,8,18,5,11.8
Berlin,spring,south,12,18,0,0
Berlin,spring,south,12,18,1,0
Berlin,spring,south,12,18,2,0
Berlin,spring,south,12,18,3,11.8
Berlin,spring,south,12,18,4,11.8
Berlin,spring,south,12,18,5,11.8
Berlin,spring,south,20,18,0,0.1
Berlin,spring,south,20,18,1,11.8
Berlin,spring,south,20,18,2,11.8
Berlin,spring,south,20,18,3,11.8
Berlin,spring,south,20,18,4,11.8
Berlin,spring,south,20,18,5,11.8
Berlin,spring,south,30,18,0,11.8
Berlin,spring,south,30,18,1,11.8
Berlin,spring,south,30,18,2,11.8
Berlin,spring,south,30,18,3,11.8
Berlin,spring,south,30,18,4,11.8
Berlin,spring,south,30,18,5,11.8
Berlin,spring,east_or_west,8,18,0,1
Berlin,spring,east_or_west,8,18,1,1.2
Berlin,spring,east_or_west,8,18,2,1.6
Berlin,spring,east_or_west,8,18,3,2.1
Berlin,spring,east_or_west,8,18,4,3.1
Berlin,spring,east_or_west,8,18,5,4.8
Berlin,spring,east_or_west,12,18,0,1.5
Berlin,spring,east_or_west,12,18,1,1.8
Berlin,spring,east_or_west,12,18,2,2.2
Berlin,spring,east_or_west,12,18,3,2.8
Berlin,spring,east_or_west,12,18,4,3.8
Berlin,spring,east_or_west,12,18,5,5.2
Berlin,spring,east_or_west,20,18,0,2.3
Berlin,spring,east_or_west,20,18,1,2.8
Berlin,spring,east_or_west,20,18,2,3.3
Berlin,spring,east_or_west,20,18,3,3.8
Berlin,spring,east_or_west,20,18,4,4.6
Berlin,spring,east_or_west,20,18,5,5.5
Berlin,spring,east_or_west,30,18,0,3.2
Berlin,spring,east_or_west,30,18,1,3.5
Berlin,spring,east_or_west,30,18,2,3.9
Berlin,spring,east_or_west,30,18,3,4.4
Berlin,spring,east_or_west,30,18,4,5
Berlin,spring,east_or_west,30,18,5,5.7
Berlin,summer,south,8,18,0,4.8
Berlin,summer,south,8,18,1,9.2
Berlin,summer,south,8,18,2,9.2
Berlin,summer,south,8,18,3,9.2
Berlin,summer,south,8,18,4,9.2
Berlin,summer,south,8,18,5,9.2
Berlin,summer,south,12,18,0,9.2
Berlin,summer,south,12,18,1,9.2
Berlin,summer,south,12,18,2,9.2
Berlin,summer,south,12,18,3,9.2
Berlin,summer,south,12,18,4,9.2
Berlin,summer,south,12,18,5,9.2
Berlin,summer,south,20,18,0,9.2
Berlin,summer,south,20,18,1,9.2
Berlin,summer,south,20,18,2,9.2
Berlin,summer,south,20,18,3,9.2
Berlin,summer,south,20,18,4,9.2
Berlin,summer,south,20,18,5,9.2
Berlin,summer,south,30,18,0,9.2
Berlin,summer,south,30,18,1,9.2
Berlin,summer,south,30,18,2,9.2
Berlin,summer,south,30,18,3,9.2
Berlin,summer,south,30,18,4,9.2
Berlin,summer,south,30,18,5,9.2
Berlin,summer,east_or_west,8,18,0,1.7
Berlin,summer,east_or_west,8,18,1,2
Berlin,summer,east_or_west,8,18,2,2.5
Berlin,summer,east_or_west,8,18,3,3.3
Berlin,summer,east_or_west,8,18,4,4.7
Berlin,summer,east_or_west,8,18,5,7
Berlin,summer,east_or_west,12,18,0,2.4
Berlin,summer,east_or_west,12,18,1,2.8
Berlin,summer,east_or_west,12,18,2,3.5
Berlin,summer,east_or_west,12,18,3,4.4
Berlin,summer,east_or_west,12,18,4,5.7
Berlin,summer,east_or_west,12,18,5,7.4
Berlin,summer,east_or_west,20,18,0,3.7
Berlin,summer,east_or_west,20,18,1,4.3
Berlin,summer,east_or_west,20,18,2,4.9
Berlin,summer,east_or_west,20,18,3,5.7
Berlin,summer,east_or_west,20,18,4,6.7
Berlin,summer,east_or_west,20,18,5,7.8
Berlin,summer,east_or_west,30,18,0,4.8
Berlin,summer,east_or_west,30,18,1,5.3
Berlin,summer,east_or_west,30,18,2,5.9
Berlin,summer,east_or_west,30,18,3,6.6
Berlin,summer,east_or_west,30,18,4,7.2
Berlin,summer,east_or_west,30,18,5,8
Berlin,autumn,south,8,18,0,0
Berlin,autumn,south,8,18,1,0
Berlin,autumn,south,8,18,2,0
Berlin,autumn,south,8,18,3,0.4
Berlin,autumn,south,8,18,4,11.8
Berlin,autumn,south,8,18,5,11.8
Berlin,autumn,south,12,18,0,0
Berlin,autumn,south,12,18,1,0.2
Berlin,autumn,south,12,18,2,0.7
Berlin,autumn,south,12,18,3,11.8
Berlin,autumn,south,12,18,4,11.8
Berlin,autumn,south,12,18,5,11.8
Berlin,autumn,south,20,18,0,1.3
Berlin,autumn,south,20,18,1,11.8
Berlin,autumn,south,20,18,2,11.8
Berlin,autumn,south,20,18,3,11.8
Berlin,autumn,south,20,18,4,11.8
Berlin,autumn,south,20,18,5,11.8
Berlin,autumn,south,30,18,0,11.8
Berlin,autumn,south,30,18,1,11.8
Berlin,autumn,south,30,18,2,11.8
Berlin,autumn,south,30,18,3,11.8
Berlin,autumn,south,30,18,4,11.8
Berlin,autumn,south,30,18,5,11.8
Berlin,autumn,east_or_west,8,18,0,1
Berlin,autumn,east_or_west,8,18,1,1.2
Berlin,autumn,east_or_west,8,18,2,1.6
Berlin,autumn,east_or_west,8,18,3,2.2
Berlin,autumn,east_or_west,8,18,4,3.1
Berlin,autumn,east_or_west,8,18,5,4.8
Berlin,autumn,east_or_west,12,18,0,1.6
Berlin,autumn,east_or_west,12,18,1,1.8
Berlin,autumn,east_or_west,12,18,2,2.2
Berlin,autumn,east_or_west,12,18,3,2.9
Berlin,autumn,east_or_west,12,18,4,3.8
Berlin,autumn,east_or_west,12,18,5,5.2
Berlin,autumn,east_or_west,20,18,0,2.4
Berlin,autumn,east_or_west,20,18,1,2.8
Berlin,autumn,east_or_west,20,18,2,3.3
Berlin,autumn,east_or_west,20,18,3,3.8
Berlin,autumn,east_or_west,20,18,4,4.7
Berlin,autumn,east_or_west,20,18,5,5.6
Berlin,autumn,east_or_west,30,18,0,3.2
Berlin,autumn,east_or_west,30,18,1,3.6
Berlin,autumn,east_or_west,30,18,2,4
Berlin,autumn,east_or_west,30,18,3,4.5
Berlin,autumn,east_or_west,30,18,4,5.1
Berlin,autumn,east_or_west,30,18,5,5.7
Berlin,winter,south,8,18,0,0
Berlin,winter,south,8,18,1,0
Berlin,winter,south,8,18,2,0
Berlin,winter,south,8,18,3,0
Berlin,winter,south,8,18,4,0
Berlin,winter,south,8,18,5,4.1
Berlin,winter,south,12,18,0,0
Berlin,winter,south,12,18,1,0
Berlin,winter,south,12,18,2,0
Berlin,winter,south,12,18,3,0
Berlin,winter,south,12,18,4,0
Berlin,winter,south,12,18,5,5.6
Berlin,winter,south,20,18,0,0
Berlin,winter,south,20,18,1,0
Berlin,winter,south,20,18,2,0
Berlin,winter,south,20,18,3,0
Berlin,winter,south,20,18,4,2.6
Berlin,winter,south,20,18,5,6.6
Berlin,winter,south,30,18,0,0
Berlin,winter,south,30,18,1,0
Berlin,winter,south,30,18,2,0
Berlin,winter,south,30,18,3,0
Berlin,winter,south,30,18,4,5.2
Berlin,winter,south,30,18,5,6.9
Berlin,winter,east_or_west,8,18,0,0.3
Berlin,winter,east_or_west,8,18,1,0.4
Berlin,winter,east_or_west,8,18,2,0.6
Berlin,winter,east_or_west,8,18,3,0.8
Berlin,winter,east_or_west,8,18,4,1.3
Berlin,winter,east_or_west,8,18,5,2.6
Berlin,winter,east_or_west,12,18,0,0.6
Berlin,winter,east_or_west,12,18,1,0.8
Berlin,winter,east_or_west,12,18,2,0.9
Berlin,winter,east_or_west,12,18,3,1.2
Berlin,winter,east_or_west,12,18,4,1.8
Berlin,winter,east_or_west,12,18,5,2.9
Berlin,winter,east_or_west,20,18,0,1
Berlin,winter,east_or_west,20,18,1,1.2
Berlin,winter,east_or_west,20,18,2,1.5
Berlin,winter,east_or_west,20,18,3,1.8
Berlin,winter,east_or_west,20,18,4,2.4
Berlin,winter,east_or_west,20,18,5,3.2
Berlin,winter,east_or_west,30,18,0,1.4
Berlin,winter,east_or_west,30,18,1,1.7
Berlin,winter,east_or_west,30,18,2,1.9
Berlin,winter,east_or_west,30,18,3,2.3
Berlin,winter,east_or_west,30,18,4,2.8
Berlin,winter,east_or_west,30,18,5,3.3
